state,year,month,level,name,registeredUsers,source_file
Madhya Pradesh,2022,3,district,gwalior,1022539,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,district,jabalpur,935649,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,district,ujjain,758373,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,district,sagar,638100,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,district,dhar,618777,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,district,rewa,594588,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,district,chhindwara,587412,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,district,satna,544011,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,482002,288913,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,452001,263235,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,455001,262081,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,452010,243950,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,462001,212978,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,457001,212433,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,482001,196282,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,480001,193259,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,474001,182361,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,3,pincode,485001,181296,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\3.json
Madhya Pradesh,2022,4,district,indore,2660518,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,bhopal,2009655,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,gwalior,1073648,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,jabalpur,980428,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,ujjain,794711,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,sagar,667526,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,dhar,648535,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,rewa,622122,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,chhindwara,613456,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,district,satna,569320,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,482002,303133,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,452001,276072,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,455001,274876,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,452010,255626,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,462001,223606,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,457001,223077,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,482001,205810,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,480001,202602,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,474001,191690,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2022,4,pincode,485001,190477,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2022\4.json
Madhya Pradesh,2023,1,district,indore,2780295,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,bhopal,2101098,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,gwalior,1123707,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,jabalpur,1025803,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,ujjain,832451,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,sagar,699722,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,dhar,679569,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,rewa,651354,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,chhindwara,642022,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,district,satna,596769,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,482002,317133,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,452001,288286,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,455001,287746,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,452010,266938,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,462001,233726,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,457001,233495,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,482001,215070,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,480001,211859,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,474001,200550,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,1,pincode,485001,199604,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\1.json
Madhya Pradesh,2023,2,district,indore,2883610,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,bhopal,2179557,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,gwalior,1168513,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,jabalpur,1065846,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,ujjain,868546,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,sagar,730094,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,dhar,710181,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,rewa,680100,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,chhindwara,670155,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,district,satna,623076,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,482002,328764,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,455001,299405,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,452001,298290,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,452010,276442,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,457001,243148,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,462001,242442,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,482001,222664,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,480001,220177,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,474001,208417,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,2,pincode,485001,207361,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\2.json
Madhya Pradesh,2023,3,district,indore,2996261,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,bhopal,2265685,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,gwalior,1215484,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,jabalpur,1108465,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,ujjain,905474,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,sagar,761623,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,dhar,740878,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,rewa,708385,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,chhindwara,698604,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,district,satna,649398,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,482002,341355,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,455001,311925,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,452001,309315,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,452010,286991,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,457001,253258,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,462001,252027,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,482001,231205,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,480001,228883,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,474001,216725,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,3,pincode,485001,215698,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\3.json
Madhya Pradesh,2023,4,district,indore,3098089,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,bhopal,2344171,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,gwalior,1257720,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,jabalpur,1147811,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,ujjain,938748,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,sagar,790240,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,dhar,768839,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,rewa,734299,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,chhindwara,724870,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,district,satna,673980,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,482002,353272,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,455001,323082,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,452001,319497,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,452010,296338,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,457001,262675,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,462001,260836,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,482001,238911,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,480001,237094,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,474001,224169,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2023,4,pincode,485001,223650,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2023\4.json
Madhya Pradesh,2024,1,district,indore,3217251,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,bhopal,2436143,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,gwalior,1307564,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,jabalpur,1193636,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,ujjain,978177,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,sagar,824727,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,dhar,802038,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,rewa,764984,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,chhindwara,756689,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,district,satna,703168,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,482002,366740,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,455001,336282,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,452001,331435,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,452010,307506,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,457001,273527,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,462001,271089,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,482001,248021,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,480001,246574,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,474001,233063,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,1,pincode,485001,232622,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\1.json
Madhya Pradesh,2024,2,district,indore,3336262,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\2.json
Madhya Pradesh,2024,2,district,bhopal,2528021,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\2.json
Madhya Pradesh,2024,2,district,gwalior,1355896,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\2.json
Madhya Pradesh,2024,2,district,jabalpur,1239008,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\2.json
Madhya Pradesh,2024,2,district,ujjain,1015587,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\2.json
Madhya Pradesh,2024,2,district,sagar,856655,C:\Phonepe_data\pulse\data\top\user\country\india\state\madhya-pradesh\2024\2.json
